Date,Open,High,Low,Close,Volume,Adj Close,Gold,jpyusd,gbpusd,eurusd,Crude,Earnings,Div. yield,Dividend,CALLS,PUTS,TOTAL,P/C Ratio,p/e ratio,ADX+,ADX-,ADX,EMA22,SMA200,RSI22,TR,ATR22,sentiment score
9/17/1981,118.87,119.87,116.63,117.15,48300000,117.15,456.5,0.4419,1.8322,0.8554,0,38.29,5.51,16.35,0,0,0,0,3.06,0,0.13,0.13,123.20,130.99,21.05,3.2400,2.1614,
9/16/1981,119.77,120,117.89,118.87,43660000,118.87,466,0.4406,1.8474,0.8453,0,38.29,5.51,16.35,0,0,0,0,3.10,0,1.77,1.77,123.91,131.09,20.01,2.1100,2.4823,
9/15/1981,120.66,121.77,119.27,119.77,38580000,119.77,469,0.4431,1.8328,0.8343,0,38.29,5.51,16.35,0,0,0,0,3.13,0,0.23,0.23,124.56,131.18,21.37,2.5000,2.3377,
9/14/1981,121.61,122,119.67,120.66,34040000,120.66,476.4,0.4344,1.7947,0.8207,0,38.29,5.51,16.35,0,0,0,0,3.15,0,0.13,0.13,125.16,131.28,21.02,2.3300,2.8168,
9/11/1981,120.14,122.13,119.29,121.61,42170000,121.61,470,0.4323,1.779,0.8123,0,38.29,5.51,16.35,0,0,0,0,3.18,0,0.05,0.05,125.76,131.38,23.01,2.8400,3.8041,
9/10/1981,118.4,122.18,118.33,120.14,47430000,120.14,464.5,0.4331,1.8041,0.813,0,38.29,5.51,16.35,0,0,0,0,3.14,2.69,0,2.69,126.14,131.47,27.19,3.8500,2.6759,
9/9/1981,117.98,119.49,116.87,118.4,43910000,118.4,463.5,0.4277,1.7809,0.8026,0,38.29,5.51,16.35,0,0,0,0,3.09,0,0.63,0.63,126.55,131.56,19.22,2.6200,3.2405,
9/8/1981,120.07,120.12,116.85,117.98,47340000,117.98,448.5,0.4301,1.7937,0.8004,0,38.29,5.51,16.35,0,0,0,0,3.08,0,1.42,1.42,127.12,131.66,18.90,3.2700,2.3441,
9/4/1981,121.24,121.54,119.24,120.07,42760000,120.07,455.5,0.4354,1.8433,0.8089,0,38.29,5.51,16.35,0,0,0,0,3.14,0,2.62,2.62,127.82,131.77,22.58,2.3000,3.2927,
9/3/1981,123.49,124.16,120.82,121.24,41730000,121.24,462.5,0.434,1.8443,0.804,0,38.29,5.51,16.35,0,0,0,0,3.17,0,0.42,0.42,128.34,131.87,31.90,3.3400,2.0991,
9/2/1981,123.02,124.58,122.54,123.49,37570000,123.49,452.5,0.4354,1.8413,0.7992,0,38.29,5.51,16.35,0,0,0,0,3.23,0.66,0,0.66,128.82,131.96,32.43,2.0400,2.3168,
9/1/1981,122.79,123.92,121.59,123.02,45110000,123.02,444.7,0.433,1.8322,0.794,0,38.29,5.51,16.35,0,0,0,0,3.21,0,1.66,1.66,129.11,132.03,30.11,2.3300,3.2464,
8/31/1981,124.08,125.58,122.29,122.79,40360000,122.79,443.5,0.4338,1.845,0.7968,0,38.44,5,16.41,0,0,0,0,3.19,0.49,0,0.49,129.39,132.10,36.72,3.2900,2.2877,
8/28/1981,123.51,125.09,122.85,124.08,38020000,124.08,445,0.4365,1.8491,0.7957,0,38.44,5,16.41,0,0,0,0,3.23,0,0.22,0.22,129.71,132.17,37.05,2.2400,2.4023,
8/27/1981,124.96,125.31,122.9,123.51,43900000,123.51,436,0.433,1.8423,0.7878,0,38.44,5,16.41,0,0,0,0,3.21,0,0.86,0.86,129.90,132.22,36.80,2.4100,2.1905,
8/26/1981,125.13,126.17,123.99,124.96,39980000,124.96,430.5,0.4346,1.8454,0.7913,0,38.44,5,16.41,0,0,0,0,3.25,0.4,0,0.40,130.23,132.26,38.15,2.1800,2.7432,
8/25/1981,125.5,125.77,123,125.13,54600000,125.13,427.5,0.4337,1.8232,0.779,0,38.44,5,16.41,0,0,0,0,3.26,0,2.82,2.82,130.38,132.29,40.99,2.7700,4.1445,
8/24/1981,128.59,128.59,125.02,125.5,46750000,125.5,433,0.4378,1.8488,0.7884,0,38.44,5,16.41,0,0,0,0,3.26,0,2.47,2.47,130.49,132.31,50.92,4.2100,2.4441,
8/21/1981,130.69,131.06,128.7,129.23,37670000,129.23,452.5,0.44,1.8765,0.7963,0,38.44,5,16.41,0,0,0,0,3.36,0,0.68,0.68,130.73,132.32,53.97,2.3600,1.9209,
8/20/1981,130.49,131.74,129.84,130.69,38270000,130.69,448,0.4369,1.8594,0.7893,0,38.44,5,16.41,0,0,0,0,3.40,0.54,0,0.54,130.76,132.33,56.56,1.9000,2.1959,
8/19/1981,130.11,131.2,128.99,130.49,39390000,130.49,456,0.4341,1.8315,0.7808,0,38.44,5,16.41,0,0,0,0,3.39,0,0.53,0.53,130.67,132.33,51.79,2.2100,2.6109,
8/18/1981,131.22,131.73,129.1,130.11,47270000,130.11,455.5,0.4363,1.8292,0.7808,0,38.44,5,16.41,0,0,0,0,3.38,0,1.29,1.29,130.66,132.31,50.38,2.6300,2.2864,
8/17/1981,132.49,133.02,130.75,131.22,40840000,131.22,433,0.4352,1.8225,0.7811,0,38.44,5,16.41,0,0,0,0,3.41,0,1.31,1.31,130.72,132.29,54.99,2.2700,2.4132,
8/14/1981,133.51,134.33,131.91,132.49,42580000,132.49,430.5,0.4278,1.8021,0.7718,0,38.44,5,16.41,0,0,0,0,3.45,0,0.25,0.25,130.74,132.27,59.13,2.4200,2.0668,
8/13/1981,133.4,134.58,132.53,133.51,42460000,133.51,429,0.4316,1.8038,0.7749,0,38.44,5,16.41,0,0,0,0,3.47,0,0.6,0.60,130.66,132.25,62.21,2.0500,2.4318,
8/12/1981,133.85,135.18,132.73,133.4,53650000,133.4,423,0.4344,1.8116,0.7804,0,38.44,5,16.41,0,0,0,0,3.47,0.55,0,0.55,130.50,132.22,64.53,2.4500,2.5359,
8/11/1981,132.54,134.63,132.09,133.85,52600000,133.85,429,0.4242,1.7762,0.7621,0,38.44,5,16.41,0,0,0,0,3.48,1.31,0,1.31,130.35,132.21,64.15,2.5400,2.4923,
8/10/1981,131.75,133.32,130.83,132.54,38370000,132.54,415.5,0.4235,1.7709,0.7586,0,38.44,5,16.41,0,0,0,0,3.45,0.28,0,0.28,130.10,132.18,61.67,2.4900,2.0986,
8/7/1981,132.64,133.04,130.96,131.75,38370000,131.75,414.8,0.4257,1.7908,0.7704,0,38.44,5,16.41,0,0,0,0,3.43,0,1,1.00,129.89,132.18,62.30,2.0800,2.2900,
8/6/1981,132.67,134.04,131.74,132.64,52070000,132.64,418.2,0.4169,1.7982,0.7735,0,38.44,5,16.41,0,0,0,0,3.45,0.65,0,0.65,129.79,132.18,66.89,2.3000,2.6150,
8/5/1981,131.18,133.39,130.76,132.67,54290000,132.67,409.3,0.4151,1.8054,0.7771,0,38.44,5,16.41,0,0,0,0,3.45,1.73,0,1.73,129.57,132.18,66.79,2.6300,2.2482,
8/4/1981,130.48,131.66,129.43,131.18,39460000,131.18,408.5,0.4063,1.7937,0.7693,0,38.44,5,16.41,0,0,0,0,3.41,0,0.08,0.08,129.34,132.18,54.59,2.2300,2.3159,
8/3/1981,130.92,131.74,129.42,130.48,39650000,130.48,406.5,0.4075,1.8018,0.7718,0,38.44,5,16.41,0,0,0,0,3.39,0,0.04,0.04,129.25,132.18,50.18,2.3200,2.1864,
7/31/1981,130.01,131.78,129.6,130.92,43480000,130.92,423.2,0.416,1.8396,0.7892,0,38.53,4.98,16.41,0,0,0,0,3.40,1.1,0,1.10,129.30,132.20,47.02,2.1800,2.1227,
7/30/1981,129.16,130.68,128.56,130.01,41560000,130.01,424.4,0.4187,1.857,0.7937,0,38.53,4.98,16.41,0,0,0,0,3.37,0.59,0,0.59,129.29,132.20,40.38,2.1200,1.7382,
7/29/1981,129.14,130.09,128.37,129.16,37610000,129.16,403.5,0.4204,1.858,0.7936,0,38.53,4.98,16.41,0,0,0,0,3.35,0,0.35,0.35,129.36,132.21,37.22,1.7200,2.1400,
7/28/1981,129.9,130.44,128.28,129.14,38160000,129.14,406.5,0.4215,1.8632,0.7989,0,38.53,4.98,16.41,0,0,0,0,3.35,0,0.17,0.17,129.51,132.22,36.71,2.1600,2.1791,
7/27/1981,128.46,130.61,128.43,129.9,39610000,129.9,402,0.4235,1.8601,0.8007,0,38.53,4.98,16.41,0,0,0,0,3.37,1.3,0,1.30,129.69,132.23,38.85,2.1800,2.1991,
7/24/1981,127.4,129.31,127.11,128.46,38880000,128.46,408.2,0.4264,1.8622,0.7999,0,38.53,4.98,16.41,0,0,0,0,3.33,1.05,0,1.05,129.77,132.24,32.74,2.2000,2.2955,
7/23/1981,127.13,128.26,125.96,127.4,41790000,127.4,408.7,0.4257,1.8543,0.7973,0,38.53,4.98,16.41,0,0,0,0,3.31,0,1.46,1.46,129.87,132.25,29.57,2.3000,2.9873,
7/22/1981,128.34,129.72,126.7,127.13,47500000,127.13,408,0.4265,1.8608,0.7991,0,38.53,4.98,16.41,0,0,0,0,3.30,0.12,0,0.12,130.06,132.27,34.87,3.0200,2.5427,
7/21/1981,128.72,129.6,127.08,128.34,47280000,128.34,411.5,0.4267,1.845,0.7895,0,38.53,4.98,16.41,0,0,0,0,3.33,0,1,1.00,130.30,132.28,32.22,2.5200,2.7682,
7/20/1981,130.6,130.6,127.98,128.72,40240000,128.72,411,0.4292,1.8671,0.797,0,38.53,4.98,16.41,0,0,0,0,3.34,0,1,1.00,130.52,132.28,35.07,2.7800,2.1405,
7/17/1981,130.34,131.6,129.49,130.76,42780000,130.76,420,0.4311,1.8815,0.8037,0,38.53,4.98,16.41,0,0,0,0,3.39,0.19,0,0.19,130.76,132.27,38.39,2.1100,2.1100,
7/16/1981,130.23,131.41,129.3,130.34,39010000,130.34,417.5,0.4324,1.8825,0.8091,0,38.53,4.98,16.41,0,0,0,0,3.38,0,0.18,0.18,130.86,132.25,31.98,2.1100,2.6732,
7/15/1981,129.65,131.59,128.89,130.23,48950000,130.23,414,0.4337,1.89,0.8098,0,38.53,4.98,16.41,0,0,0,0,3.38,0.81,0,0.81,130.98,132.21,35.68,2.7000,2.6427,
7/14/1981,129.64,130.78,128.14,129.65,45230000,129.65,414.5,0.4329,1.8619,0.7967,0,38.53,4.98,16.41,0,0,0,0,3.36,0,0.04,0.04,131.10,132.19,35.52,2.6400,2.0577,
7/13/1981,129.37,130.82,128.79,129.64,38100000,129.64,409,0.438,1.8804,0.8048,0,38.53,4.98,16.41,0,0,0,0,3.36,0.39,0,0.39,131.21,132.19,39.71,2.0300,2.0491,
7/10/1981,129.3,130.43,128.38,129.37,39950000,129.37,422,0.438,1.8925,0.7998,0,38.53,4.98,16.41,0,0,0,0,3.36,0.35,0,0.35,131.30,132.19,38.76,2.0500,2.4891,
7/9/1981,128.32,130.08,127.57,129.3,45510000,129.3,415.5,0.437,1.8769,0.791,0,38.53,4.98,16.41,0,0,0,0,3.36,0.51,0,0.51,131.41,132.19,35.94,2.5100,2.6150,
7/8/1981,128.24,129.57,126.95,128.32,46000000,128.32,407,0.4358,1.8786,0.7876,0,38.53,4.98,16.41,0,0,0,0,3.33,0,0.03,0.03,131.49,132.20,36.87,2.6200,3.1832,
7/7/1981,127.37,129.6,126.39,128.24,53560000,128.24,409.5,0.4372,1.9026,0.7981,0,38.53,4.98,16.41,0,0,0,0,3.33,0.61,0,0.61,131.60,132.20,40.50,3.2100,2.5800,
7/6/1981,128.64,128.99,126.44,127.37,44590000,127.37,404,0.4351,1.9001,0.7964,0,38.53,4.98,16.41,0,0,0,0,3.31,0,1.49,1.49,131.66,132.20,41.48,2.5500,2.6359,
7/2/1981,129.77,130.48,127.84,128.64,45100000,128.64,416.5,0.441,1.8839,0.8086,0,38.53,4.98,16.41,0,0,0,0,3.34,0,1.21,1.21,131.85,132.21,41.18,2.6400,2.6495,
7/1/1981,131.21,131.69,129.04,129.77,49080000,129.77,419,0.4381,1.9026,0.8082,0,38.53,4.98,16.41,0,0,0,0,3.37,0,0.98,0.98,132.06,132.20,39.90,2.6500,2.3732,
6/30/1981,131.89,132.67,130.31,131.21,41550000,131.21,428.5,0.4408,1.9298,0.8146,0,38.72,4.83,16.48,0,0,0,0,3.39,0,0.83,0.83,132.24,132.18,43.87,2.3600,2.3027,
6/29/1981,132.56,133.5,131.2,131.89,37930000,131.89,432,0.4428,1.9433,0.815,0,38.72,4.83,16.48,0,0,0,0,3.41,0,0.25,0.25,132.37,132.15,44.75,2.3000,2.0518,
6/26/1981,132.81,133.75,131.71,132.56,39240000,132.56,447,0.4448,1.9489,0.8167,0,38.72,4.83,16.48,0,0,0,0,3.42,0,0.55,0.55,132.47,132.12,46.68,2.0400,2.4982,
6/25/1981,132.66,134.3,131.78,132.81,43920000,132.81,451,0.4436,1.9531,0.8152,0,38.72,4.83,16.48,0,0,0,0,3.43,0.4,0,0.40,132.49,132.08,53.49,2.5200,2.2623,
6/24/1981,133.35,133.9,131.65,132.66,46650000,132.66,460.5,0.4489,1.979,0.8229,0,38.72,4.83,16.48,0,0,0,0,3.43,0,0.08,0.08,132.43,132.04,54.28,2.2500,2.7941,
6/23/1981,131.95,133.98,131.16,133.35,51840000,133.35,471.2,0.4509,1.998,0.828,0,38.72,4.83,16.48,0,0,0,0,3.44,0.44,0,0.44,132.42,131.99,53.19,2.8200,2.4573,
6/22/1981,132.27,133.54,131.1,131.95,41790000,131.95,472.3,0.4494,1.9916,0.8254,0,38.72,4.83,16.48,0,0,0,0,3.41,0.27,0,0.27,132.30,131.95,51.76,2.4400,2.7645,
6/19/1981,131.64,133.27,130.49,132.27,46430000,132.27,467.5,0.4477,1.972,0.8203,0,38.72,4.83,16.48,0,0,0,0,3.42,0,0.71,0.71,132.32,131.92,50.17,2.7800,3.0282,
6/18/1981,133.32,133.98,130.94,131.64,48400000,131.64,467,0.4503,1.9759,0.8222,0,38.72,4.83,16.48,0,0,0,0,3.40,0,0,0.00,132.30,131.89,51.17,3.0400,3.1641,
6/17/1981,132.15,133.98,130.81,133.32,55470000,133.32,469,0.4527,1.9972,0.8303,0,38.72,4.83,16.48,0,0,0,0,3.44,0,0.02,0.02,132.40,131.85,52.65,3.1700,2.7309,
6/16/1981,133.61,134,131.29,132.15,57780000,132.15,472.5,0.4543,1.9948,0.8308,0,38.72,4.83,16.48,0,0,0,0,3.41,0,1.67,1.67,132.26,131.79,55.94,2.7100,2.8818,
6/15/1981,133.49,135.67,132.78,133.61,63350000,133.61,472,0.4552,2.002,0.8313,0,38.72,4.83,16.48,0,0,0,0,3.45,0.58,0,0.58,132.26,131.74,63.17,2.8900,2.6991,
6/12/1981,133.75,135.09,132.4,133.49,60790000,133.49,476,0.4461,1.9569,0.8143,0,38.72,4.83,16.48,0,0,0,0,3.45,0.78,0,0.78,132.14,131.69,63.71,2.6900,2.7282,
6/11/1981,132.32,134.31,131.58,133.75,59530000,133.75,476,0.4423,1.9489,0.8111,0,38.72,4.83,16.48,0,0,0,0,3.45,0.82,0,0.82,131.99,131.65,57.13,2.7300,2.4627,
6/10/1981,131.97,133.49,131.04,132.32,53200000,132.32,477,0.4435,1.9704,0.8222,0,38.72,4.83,16.48,0,0,0,0,3.42,0.19,0,0.19,131.84,131.61,52.81,2.4500,2.3641,
6/9/1981,132.24,133.3,130.94,131.97,44600000,131.97,469,0.4384,1.9406,0.8116,0,38.72,4.83,16.48,0,0,0,0,3.41,0,0.38,0.38,131.80,131.57,53.11,2.3600,2.3886,
6/8/1981,132.22,133.68,131.29,132.24,41580000,132.24,473,0.4388,1.9402,0.8109,0,38.72,4.83,16.48,0,0,0,0,3.42,0.7,0,0.70,131.76,131.54,54.66,2.3900,2.7909,
6/5/1981,130.96,132.98,130.17,132.22,47180000,132.22,462.5,0.439,1.9301,0.8089,0,38.72,4.83,16.48,0,0,0,0,3.41,0.77,0,0.77,131.68,131.50,55.77,2.8100,2.5045,
6/4/1981,130.71,132.21,129.72,130.96,48940000,130.96,476,0.4417,1.9402,0.8079,0,38.72,4.83,16.48,0,0,0,0,3.38,0.84,0,0.84,131.56,131.45,51.54,2.4900,2.5950,
6/3/1981,130.62,131.37,128.77,130.71,54700000,130.71,481.5,0.4476,2.0157,0.8262,0,38.72,4.83,16.48,0,0,0,0,3.38,0,1.59,1.59,131.62,131.41,40.99,2.6000,3.0964,
6/2/1981,132.41,132.96,129.84,130.62,53930000,130.62,487,0.4467,2.0362,0.8226,0,38.72,4.83,16.48,0,0,0,0,3.37,0,1.66,1.66,131.70,131.39,44.80,3.1200,3.1295,
6/1/1981,132.59,134.62,131.49,132.41,62170000,132.41,487.5,0.4495,2.0576,0.8352,0,38.72,4.83,16.48,0,0,0,0,3.42,0.26,0,0.26,131.89,131.36,49.73,3.1300,2.8532,
5/29/1981,133.45,134.36,131.52,132.59,51580000,132.59,492.5,0.4466,2.0704,0.837,0,38.7,4.82,16.53,0,0,0,0,3.43,0,0.56,0.56,131.97,131.32,43.80,2.8400,2.9164,
5/28/1981,133.77,134.92,132,133.45,59500000,133.45,494.5,0.4464,2.0678,0.839,0,38.7,4.82,16.53,0,0,0,0,3.45,0.27,0,0.27,132.13,131.27,44.08,2.9200,2.8055,
5/27/1981,132.77,134.65,131.85,133.77,58730000,133.77,483.5,0.4445,2.0597,0.8312,0,38.7,4.82,16.53,0,0,0,0,3.46,1.35,0,1.35,132.22,131.23,45.23,2.8000,2.6664,
5/26/1981,131.33,133.3,130.64,132.77,42760000,132.77,465.5,0.4457,2.0661,0.8356,0,38.7,4.82,16.53,0,0,0,0,3.43,0.65,0,0.65,132.18,131.18,39.92,2.6600,2.2495,
5/22/1981,131.75,132.65,130.42,131.33,40710000,131.33,471,0.4494,2.0725,0.8422,0,38.7,4.82,16.53,0,0,0,0,3.39,0,0.38,0.38,132.17,131.13,38.54,2.2300,2.3255,
5/21/1981,132,133.03,130.7,131.75,46820000,131.75,468,0.4494,2.0678,0.8395,0,38.7,4.82,16.53,0,0,0,0,3.40,0,0,0.00,132.31,131.08,37.18,2.3300,2.4350,
5/20/1981,132.09,133.03,130.59,132,42370000,132,482.5,0.4529,2.0812,0.8486,0,38.7,4.82,16.53,0,0,0,0,3.41,0,0.19,0.19,132.48,131.03,37.80,2.4400,2.4400,
5/19/1981,132.54,133.22,130.78,132.09,42220000,132.09,478.5,0.4525,2.0764,0.8446,0,38.7,4.82,16.53,0,0,0,0,3.41,0,0.43,0.43,132.59,130.97,40.33,2.4400,2.1727,
5/18/1981,132.17,133.65,131.49,132.54,42510000,132.54,485,0.4505,2.0881,0.8462,0,38.7,4.82,16.53,0,0,0,0,3.42,0.44,0,0.44,132.70,130.92,45.94,2.1600,2.4464,
5/15/1981,131.28,133.21,130.75,132.17,45460000,132.17,479.5,0.4484,2.0747,0.8447,0,38.7,4.82,16.53,0,0,0,0,3.42,1.06,0,1.06,132.69,130.86,47.14,2.4600,2.2500,
5/14/1981,130.55,132.15,129.91,131.28,42750000,131.28,486.5,0.4498,2.0661,0.8439,0,38.7,4.82,16.53,0,0,0,0,3.39,0.19,0,0.19,132.69,130.81,40.27,2.2400,2.4214,
5/13/1981,130.72,131.96,129.53,130.55,42600000,130.55,482,0.4536,2.0773,0.8493,0,38.7,4.82,16.53,0,0,0,0,3.37,0.79,0,0.79,132.79,130.77,36.05,2.4300,2.3918,
5/12/1981,129.71,131.17,128.78,130.72,40440000,130.72,491.5,0.455,2.0872,0.8495,0,38.7,4.82,16.53,0,0,0,0,3.38,0,1.06,1.06,132.97,130.72,34.52,2.3900,3.0868,
5/11/1981,131.66,132.23,129.11,129.71,37640000,129.71,488,0.4588,2.1008,0.8538,0,38.7,4.82,16.53,0,0,0,0,3.35,0,0.46,0.46,133.07,130.67,39.16,3.1200,1.9077,
5/8/1981,131.67,132.69,130.84,131.66,41860000,131.66,496.5,0.4596,2.1155,0.8648,0,38.7,4.82,16.53,0,0,0,0,3.40,0.28,0,0.28,133.33,130.63,40.76,1.8500,2.1841,
5/7/1981,130.78,132.41,130.21,131.67,42590000,131.67,487,0.4589,2.1035,0.8574,0,38.7,4.82,16.53,0,0,0,0,3.40,0.03,0,0.03,133.43,130.58,38.59,2.2000,2.2859,
5/6/1981,130.32,132.38,130.09,130.78,47100000,130.78,484.5,0.461,2.1169,0.8637,0,38.7,4.82,16.53,0,0,0,0,3.38,1.05,0,1.05,133.55,130.54,34.89,2.2900,2.3950,
5/5/1981,130.67,131.33,128.93,130.32,49000000,130.32,486.5,0.4591,2.1137,0.8606,0,38.7,4.82,16.53,0,0,0,0,3.37,0,0.45,0.45,133.75,130.50,28.77,2.4000,3.0777,
5/4/1981,131.78,131.78,129.61,130.67,40430000,130.67,486.5,0.4606,2.1182,0.8688,0,38.7,4.82,16.53,0,0,0,0,3.38,0,2.39,2.39,134.03,130.45,30.42,3.1100,2.7568,
5/1/1981,132.81,134.17,131.43,132.72,48360000,132.72,496,0.4635,2.1427,0.8853,0,38.7,4.82,16.53,0,0,0,0,3.43,0,0.27,0.27,134.34,130.41,38.34,2.7400,2.5968,
4/30/1981,133.05,134.44,131.85,132.81,47970000,132.81,489,0.4634,2.14,0.8823,0,38.61,4.7,16.58,0,0,0,0,3.44,0,0.25,0.25,134.41,130.34,44.82,2.5900,2.8573,
4/29/1981,134.33,134.69,131.82,133.05,53340000,133.05,484.5,0.4658,2.1432,0.8812,0,38.61,4.7,16.58,0,0,0,0,3.45,0,1.4,1.40,134.50,130.28,42.45,2.8700,2.9845,
4/28/1981,135.48,136.09,133.1,134.33,58210000,134.33,489.8,0.471,2.1561,0.8919,0,38.61,4.7,16.58,0,0,0,0,3.48,0,0.47,0.47,134.69,130.21,42.18,2.9900,2.4555,
4/27/1981,135.14,136.56,134.13,135.48,51080000,135.48,491,0.4715,2.1631,0.894,0,38.61,4.7,16.58,0,0,0,0,3.51,0.56,0,0.56,134.86,130.13,47.51,2.4300,3.0886,
4/24/1981,133.94,136,132.88,135.14,60000000,135.14,491.3,0.4666,2.1668,0.8956,0,38.61,4.7,16.58,0,0,0,0,3.50,0.1,0,0.10,134.81,130.04,45.26,3.1200,3.0055,
4/23/1981,134.14,135.9,132.9,133.94,64200000,133.94,498,0.4647,2.1744,0.8966,0,38.61,4.7,16.58,0,0,0,0,3.47,0.36,0,0.36,134.78,129.95,48.07,3.0000,2.8282,
4/22/1981,134.23,135.54,132.72,134.14,60660000,134.14,496,0.4611,2.1867,0.9016,0,38.61,4.7,16.58,0,0,0,0,3.47,0,0.84,0.84,134.79,129.87,50.76,2.8200,2.8868,
4/21/1981,135.45,136.38,133.49,134.23,60280000,134.23,497.5,0.458,2.1617,0.894,0,38.61,4.7,16.58,0,0,0,0,3.48,0.13,0,0.13,134.77,129.79,53.23,2.8900,3.0523,
4/20/1981,134.7,136.25,133.19,135.45,51020000,135.45,495.7,0.4583,2.1575,0.8928,0,38.61,4.7,16.58,0,0,0,0,3.51,0.43,0,0.43,134.82,129.71,51.87,3.0600,2.4205,
4/16/1981,134.17,135.82,133.43,134.7,52950000,134.7,495.5,0.4613,2.1542,0.8915,0,38.61,4.7,16.58,0,0,0,0,3.49,1.03,0,1.03,134.73,129.61,49.15,2.3900,2.5809,
4/15/1981,132.68,134.79,132.2,134.17,56040000,134.17,482.3,0.4614,2.1529,0.8949,0,38.61,4.7,16.58,0,0,0,0,3.48,0.76,0,0.76,134.70,129.51,48.20,2.5900,2.4564,
4/14/1981,133.15,134.03,131.58,132.68,48350000,132.68,492,0.4646,2.1753,0.9005,0,38.61,4.7,16.58,0,0,0,0,3.44,0,0.88,0.88,134.59,129.41,44.98,2.4500,2.6600,
4/13/1981,134.51,134.91,132.24,133.15,49860000,133.15,487,0.4624,2.1626,0.8979,0,38.61,4.7,16.58,0,0,0,0,3.45,0,1.32,1.32,134.63,129.32,54.21,2.6700,3.0327,
4/10/1981,134.67,136.23,133.18,134.51,58130000,134.51,496,0.4647,2.1848,0.9058,0,38.61,4.7,16.58,0,0,0,0,3.48,0.43,0,0.43,134.56,129.24,64.73,3.0500,3.2027,
4/9/1981,134.31,135.8,132.59,134.67,59520000,134.67,501.5,0.4671,2.1901,0.9097,0,38.61,4.7,16.58,0,0,0,0,3.49,0.46,0,0.46,134.40,129.15,58.74,3.2100,2.1314,
4/8/1981,133.91,135.34,133.26,134.31,48000000,134.31,524.5,0.4685,2.1959,0.9142,0,38.61,4.7,16.58,0,0,0,0,3.48,0.07,0,0.07,134.24,129.05,59.28,2.0800,2.2995,
4/7/1981,133.93,135.27,132.96,133.91,44540000,133.91,522.5,0.4693,2.2031,0.9204,0,38.61,4.7,16.58,0,0,0,0,3.47,0,0.34,0.34,134.03,128.95,60.76,2.3100,2.6823,
4/6/1981,135.49,135.61,132.91,133.93,43190000,133.93,538,0.4673,2.1753,0.9044,0,38.61,4.7,16.58,0,0,0,0,3.47,0,1.43,1.43,133.87,128.86,59.81,2.7000,2.3850,
4/3/1981,136.32,137.04,134.67,135.49,48680000,135.49,532.5,0.469,2.1949,0.9168,0,38.61,4.7,16.58,0,0,0,0,3.51,0,0.68,0.68,133.81,128.76,63.71,2.3700,2.5514,
4/2/1981,136.57,137.72,135.16,136.32,52570000,136.32,528.5,0.4677,2.2178,0.9236,0,38.61,4.7,16.58,0,0,0,0,3.53,0.16,0,0.16,133.65,128.66,63.81,2.5600,2.5218,
4/1/1981,136,137.56,135.04,136.57,54880000,136.57,528,0.4708,2.2462,0.9298,0,38.61,4.7,16.58,0,0,0,0,3.54,0.41,0,0.41,133.48,128.56,62.65,2.5200,2.8541,
3/31/1981,134.68,137.15,134.68,136,50980000,136,525.5,0.4734,2.2321,0.924,0,38.5,4.71,16.58,0,0,0,0,3.53,1.28,0,1.28,133.23,128.46,63.71,2.8700,2.3832,
3/30/1981,134.65,135.87,133.51,134.28,33500000,134.28,524.5,0.473,2.2371,0.9297,0,38.5,4.71,16.58,0,0,0,0,3.49,0,1.02,1.02,132.91,128.36,63.34,2.3600,2.9518,
3/27/1981,136.27,136.89,133.91,134.65,46930000,134.65,542.5,0.4721,2.2257,0.9178,0,38.5,4.71,16.58,0,0,0,0,3.50,0,1.49,1.49,132.69,128.26,69.98,2.9800,3.0850,
3/26/1981,137.11,138.38,135.29,136.27,60370000,136.27,558.4,0.4729,2.2452,0.9229,0,38.5,4.71,16.58,0,0,0,0,3.54,1.06,0,1.06,132.46,128.17,76.46,3.0900,3.3859,
3/25/1981,134.67,137.32,133.92,137.11,56320000,137.11,544,0.4788,2.2624,0.9352,0,38.5,4.71,16.58,0,0,0,0,3.56,0,0.08,0.08,132.13,128.06,75.68,3.4000,3.3045,
3/24/1981,135.69,137.4,134.1,134.67,66400000,134.67,536.5,0.4795,2.2655,0.9366,0,38.5,4.71,16.58,0,0,0,0,3.50,0.9,0,0.90,131.58,127.95,76.86,3.3000,3.0995,
3/23/1981,134.08,136.5,133.41,135.69,57880000,135.69,527,0.4794,2.2492,0.9342,0,38.5,4.71,16.58,0,0,0,0,3.52,1.21,0,1.21,131.29,127.84,69.90,3.0900,2.8036,
3/20/1981,133.46,135.29,132.5,134.08,61980000,134.08,537,0.4802,2.263,0.943,0,38.5,4.71,16.58,0,0,0,0,3.48,0,0.08,0.08,130.92,127.72,67.12,2.7900,2.9905,
3/19/1981,134.22,135.37,132.37,133.46,62440000,133.46,512,0.4791,2.281,0.9514,0,38.5,4.71,16.58,0,0,0,0,3.47,0,0.29,0.29,130.63,127.62,68.33,3.0000,2.8664,
3/18/1981,133.92,135.66,132.8,134.22,55740000,134.22,508.5,0.4817,2.2784,0.9488,0,38.5,4.71,16.58,0,0,0,0,3.49,0,0.43,0.43,130.40,127.50,70.13,2.8600,3.2705,
3/17/1981,134.68,136.09,132.8,133.92,65920000,133.92,509,0.4815,2.2487,0.9341,0,38.5,4.71,16.58,0,0,0,0,3.48,0.74,0,0.74,130.10,127.38,69.44,3.2900,3.2518,
